Order_id,Item_id,Product_id,Quantity,List_price,Discount,discount1,dis_amount,Total_price,Product_name
108,2,22,2,270,7%,0.07,37.8,502.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
108,3,16,2,600,5%,0.05,60,1140,Electra Townie Original 7D EQ - 2016
109,1,22,2,270,10%,0.1,54,486,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
109,2,6,1,470,7%,0.07,32.9,437.1,Surly Ice Cream Truck Frameset - 2016
110,1,14,1,270,10%,0.1,27,243,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
111,1,14,1,270,10%,0.1,27,243,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
111,2,12,2,550,7%,0.07,77,1023,Electra Townie Original 21D - 2016
112,1,23,2,300,20%,0.2,120,480,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
112,2,25,2,500,7%,0.07,70,930,Electra Townie Original 7D - 2015/2016
112,3,24,2,550,5%,0.05,55,1045,Electra Townie Original 21D - 2016
112,4,5,1,1321,20%,0.2,264.2,1056.8,Heller Shagamaw Frame - 2016
113,1,12,2,550,7%,0.07,77,1023,Electra Townie Original 21D - 2016
113,2,24,2,550,10%,0.1,110,990,Electra Townie Original 21D - 2016
113,3,6,1,470,7%,0.07,32.9,437.1,Surly Ice Cream Truck Frameset - 2016
113,4,23,1,300,20%,0.2,60,240,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
113,5,5,2,1321,20%,0.2,528.4,2113.6,Heller Shagamaw Frame - 2016
114,1,12,1,550,5%,0.05,27.5,522.5,Electra Townie Original 21D - 2016
114,2,2,1,750,7%,0.07,52.5,697.5,Ritchey Timberwolf Frameset - 2016
114,3,13,2,270,10%,0.1,54,486,Electra Cruiser 1 (24-Inch) - 2016
115,1,22,1,270,20%,0.2,54,216,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
115,2,19,1,449,10%,0.1,44.9,404.1,Pure Cycles William 3-Speed - 2016
116,1,26,1,600,5%,0.05,30,570,Electra Townie Original 7D EQ - 2016
117,1,22,2,270,20%,0.2,108,432,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
117,2,26,1,600,5%,0.05,30,570,Electra Townie Original 7D EQ - 2016
117,3,14,1,270,20%,0.2,54,216,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
117,4,19,1,449,5%,0.05,22.45,426.55,Pure Cycles William 3-Speed - 2016
118,1,18,1,449,7%,0.07,31.43,417.57,Pure Cycles Western 3-Speed - Women's - 2015/2016
118,2,4,1,2900,7%,0.07,203,2697,Trek Fuel EX 8 29 - 2016
118,3,6,1,470,7%,0.07,32.9,437.1,Surly Ice Cream Truck Frameset - 2016
118,4,3,2,1000,10%,0.1,200,1800,Surly Wednesday Frameset - 2016
118,5,23,2,300,7%,0.07,42,558,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
119,1,25,1,500,5%,0.05,25,475,Electra Townie Original 7D - 2015/2016
120,1,13,2,270,5%,0.05,27,513,Electra Cruiser 1 (24-Inch) - 2016
120,2,6,2,470,5%,0.05,47,893,Surly Ice Cream Truck Frameset - 2016
120,3,10,2,1549,5%,0.05,154.9,2943.1,Surly Straggler - 2016
120,4,17,1,429,5%,0.05,21.45,407.55,Pure Cycles Vine 8-Speed - 2016
120,5,16,2,600,20%,0.2,240,960,Electra Townie Original 7D EQ - 2016
121,1,5,1,1321,20%,0.2,264.2,1056.8,Heller Shagamaw Frame - 2016
121,2,14,2,270,10%,0.1,54,486,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
121,3,4,2,2900,10%,0.1,580,5220,Trek Fuel EX 8 29 - 2016
121,4,24,2,550,7%,0.07,77,1023,Electra Townie Original 21D - 2016
121,5,2,2,750,5%,0.05,75,1425,Ritchey Timberwolf Frameset - 2016
122,1,16,1,600,10%,0.1,60,540,Electra Townie Original 7D EQ - 2016
123,1,12,2,550,10%,0.1,110,990,Electra Townie Original 21D - 2016
124,1,16,1,600,5%,0.05,30,570,Electra Townie Original 7D EQ - 2016
124,2,4,1,2900,7%,0.07,203,2697,Trek Fuel EX 8 29 - 2016
124,3,7,2,4000,5%,0.05,400,7600,Trek Slash 8 27.5 - 2016
125,1,17,1,429,10%,0.1,42.9,386.1,Pure Cycles Vine 8-Speed - 2016
126,1,9,2,3000,5%,0.05,300,5700,Trek Conduit+ - 2016
127,1,17,1,429,7%,0.07,30.03,398.97,Pure Cycles Vine 8-Speed - 2016
127,2,20,1,600,10%,0.1,60,540,Electra Townie Original 7D EQ - Women's - 2016
127,3,4,2,2900,7%,0.07,406,5394,Trek Fuel EX 8 29 - 2016
128,1,24,2,550,10%,0.1,110,990,Electra Townie Original 21D - 2016
128,2,16,2,600,10%,0.1,120,1080,Electra Townie Original 7D EQ - 2016
128,3,4,2,2900,20%,0.2,1160,4640,Trek Fuel EX 8 29 - 2016
128,4,3,2,1000,20%,0.2,400,1600,Surly Wednesday Frameset - 2016
129,1,18,1,449,10%,0.1,44.9,404.1,Pure Cycles Western 3-Speed - Women's - 2015/2016
129,2,9,1,3000,10%,0.1,300,2700,Trek Conduit+ - 2016
130,1,26,1,600,5%,0.05,30,570,Electra Townie Original 7D EQ - 2016
130,2,5,2,1321,7%,0.07,184.94,2457.06,Heller Shagamaw Frame - 2016
131,1,22,2,270,20%,0.2,108,432,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
131,2,4,2,2900,7%,0.07,406,5394,Trek Fuel EX 8 29 - 2016
131,3,24,2,550,10%,0.1,110,990,Electra Townie Original 21D - 2016
132,1,2,2,750,5%,0.05,75,1425,Ritchey Timberwolf Frameset - 2016
132,2,20,1,600,5%,0.05,30,570,Electra Townie Original 7D EQ - Women's - 2016
132,3,9,1,3000,10%,0.1,300,2700,Trek Conduit+ - 2016
133,1,13,2,270,5%,0.05,27,513,Electra Cruiser 1 (24-Inch) - 2016
133,2,22,1,270,20%,0.2,54,216,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
134,1,19,2,449,10%,0.1,89.8,808.2,Pure Cycles William 3-Speed - 2016
134,2,2,2,750,7%,0.07,105,1395,Ritchey Timberwolf Frameset - 2016
134,3,18,2,449,7%,0.07,62.86,835.14,Pure Cycles Western 3-Speed - Women's - 2015/2016
135,1,5,2,1321,5%,0.05,132.1,2509.9,Heller Shagamaw Frame - 2016
135,2,18,2,449,5%,0.05,44.9,853.1,Pure Cycles Western 3-Speed - Women's - 2015/2016
135,3,25,1,500,20%,0.2,100,400,Electra Townie Original 7D - 2015/2016
135,4,2,1,750,5%,0.05,37.5,712.5,Ritchey Timberwolf Frameset - 2016
136,1,7,2,4000,20%,0.2,1600,6400,Trek Slash 8 27.5 - 2016
136,2,3,2,1000,5%,0.05,100,1900,Surly Wednesday Frameset - 2016
137,1,23,1,300,7%,0.07,21,279,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
137,2,22,1,270,10%,0.1,27,243,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
138,1,16,2,600,10%,0.1,120,1080,Electra Townie Original 7D EQ - 2016
138,2,6,1,470,20%,0.2,94,376,Surly Ice Cream Truck Frameset - 2016
139,1,19,2,449,7%,0.07,62.86,835.14,Pure Cycles William 3-Speed - 2016
139,2,3,1,1000,7%,0.07,70,930,Surly Wednesday Frameset - 2016
140,1,15,1,530,20%,0.2,106,424,Electra Moto 1 - 2016
140,2,21,1,270,20%,0.2,54,216,Electra Cruiser 1 (24-Inch) - 2016
140,3,12,2,550,20%,0.2,220,880,Electra Townie Original 21D - 2016
140,4,3,1,1000,5%,0.05,50,950,Surly Wednesday Frameset - 2016
141,1,18,1,449,20%,0.2,89.8,359.2,Pure Cycles Western 3-Speed - Women's - 2015/2016
142,1,16,2,600,10%,0.1,120,1080,Electra Townie Original 7D EQ - 2016
142,2,11,2,1681,10%,0.1,336.2,3025.8,Surly Straggler 650b - 2016
142,3,19,1,449,7%,0.07,31.43,417.57,Pure Cycles William 3-Speed - 2016
143,1,6,1,470,20%,0.2,94,376,Surly Ice Cream Truck Frameset - 2016
144,1,8,2,1800,5%,0.05,180,3420,Trek Remedy 29 Carbon Frameset - 2016
145,1,11,1,1681,20%,0.2,336.2,1344.8,Surly Straggler 650b - 2016
145,2,9,2,3000,10%,0.1,600,5400,Trek Conduit+ - 2016
146,1,3,2,1000,20%,0.2,400,1600,Surly Wednesday Frameset - 2016
146,2,12,1,550,10%,0.1,55,495,Electra Townie Original 21D - 2016
146,3,20,2,600,10%,0.1,120,1080,Electra Townie Original 7D EQ - Women's - 2016
146,4,6,2,470,5%,0.05,47,893,Surly Ice Cream Truck Frameset - 2016
146,5,2,1,750,7%,0.07,52.5,697.5,Ritchey Timberwolf Frameset - 2016
147,1,26,2,600,20%,0.2,240,960,Electra Townie Original 7D EQ - 2016
148,1,14,1,270,5%,0.05,13.5,256.5,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
149,1,12,2,550,7%,0.07,77,1023,Electra Townie Original 21D - 2016
149,2,21,2,270,7%,0.07,37.8,502.2,Electra Cruiser 1 (24-Inch) - 2016
150,1,7,1,4000,10%,0.1,400,3600,Trek Slash 8 27.5 - 2016
150,2,3,1,1000,20%,0.2,200,800,Surly Wednesday Frameset - 2016
150,3,17,1,429,7%,0.07,30.03,398.97,Pure Cycles Vine 8-Speed - 2016
150,4,25,2,500,7%,0.07,70,930,Electra Townie Original 7D - 2015/2016
151,1,17,1,429,10%,0.1,42.9,386.1,Pure Cycles Vine 8-Speed - 2016
151,2,26,1,600,10%,0.1,60,540,Electra Townie Original 7D EQ - 2016
152,1,6,2,470,20%,0.2,188,752,Surly Ice Cream Truck Frameset - 2016
152,2,22,2,270,20%,0.2,108,432,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
152,3,16,2,600,7%,0.07,84,1116,Electra Townie Original 7D EQ - 2016
153,1,16,1,600,7%,0.07,42,558,Electra Townie Original 7D EQ - 2016
153,2,8,1,1800,7%,0.07,126,1674,Trek Remedy 29 Carbon Frameset - 2016
153,3,15,2,530,5%,0.05,53,1007,Electra Moto 1 - 2016
154,1,12,1,550,10%,0.1,55,495,Electra Townie Original 21D - 2016
155,1,8,1,1800,10%,0.1,180,1620,Trek Remedy 29 Carbon Frameset - 2016
156,1,18,2,449,20%,0.2,179.6,718.4,Pure Cycles Western 3-Speed - Women's - 2015/2016
156,2,17,2,429,5%,0.05,42.9,815.1,Pure Cycles Vine 8-Speed - 2016
156,3,6,1,470,7%,0.07,32.9,437.1,Surly Ice Cream Truck Frameset - 2016
157,1,4,1,2900,10%,0.1,290,2610,Trek Fuel EX 8 29 - 2016
157,2,7,2,4000,7%,0.07,560,7440,Trek Slash 8 27.5 - 2016
158,1,24,1,550,10%,0.1,55,495,Electra Townie Original 21D - 2016
159,1,13,1,270,20%,0.2,54,216,Electra Cruiser 1 (24-Inch) - 2016
160,1,21,1,270,7%,0.07,18.9,251.1,Electra Cruiser 1 (24-Inch) - 2016
160,2,15,2,530,7%,0.07,74.2,985.8,Electra Moto 1 - 2016
160,3,18,2,449,10%,0.1,89.8,808.2,Pure Cycles Western 3-Speed - Women's - 2015/2016
160,4,11,1,1681,5%,0.05,84.05,1596.95,Surly Straggler 650b - 2016
161,1,24,2,550,7%,0.07,77,1023,Electra Townie Original 21D - 2016
161,2,22,1,270,5%,0.05,13.5,256.5,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
161,3,7,2,4000,5%,0.05,400,7600,Trek Slash 8 27.5 - 2016
162,1,18,1,449,7%,0.07,31.43,417.57,Pure Cycles Western 3-Speed - Women's - 2015/2016
162,2,21,2,270,7%,0.07,37.8,502.2,Electra Cruiser 1 (24-Inch) - 2016
162,3,3,2,1000,10%,0.1,200,1800,Surly Wednesday Frameset - 2016
163,1,12,1,550,10%,0.1,55,495,Electra Townie Original 21D - 2016
163,2,18,1,449,20%,0.2,89.8,359.2,Pure Cycles Western 3-Speed - Women's - 2015/2016
164,1,4,2,2900,5%,0.05,290,5510,Trek Fuel EX 8 29 - 2016
164,2,10,2,1549,5%,0.05,154.9,2943.1,Surly Straggler - 2016
164,3,14,1,270,10%,0.1,27,243,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
165,1,4,2,2900,5%,0.05,290,5510,Trek Fuel EX 8 29 - 2016
165,2,23,1,300,20%,0.2,60,240,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
165,3,2,1,750,5%,0.05,37.5,712.5,Ritchey Timberwolf Frameset - 2016
166,1,10,2,1549,10%,0.1,309.8,2788.2,Surly Straggler - 2016
166,2,11,1,1681,20%,0.2,336.2,1344.8,Surly Straggler 650b - 2016
167,1,12,1,550,5%,0.05,27.5,522.5,Electra Townie Original 21D - 2016
167,2,10,1,1549,20%,0.2,309.8,1239.2,Surly Straggler - 2016
167,3,13,2,270,5%,0.05,27,513,Electra Cruiser 1 (24-Inch) - 2016
167,4,7,2,4000,5%,0.05,400,7600,Trek Slash 8 27.5 - 2016
168,1,6,1,470,10%,0.1,47,423,Surly Ice Cream Truck Frameset - 2016
168,2,11,2,1681,7%,0.07,235.34,3126.66,Surly Straggler 650b - 2016
168,3,12,2,550,7%,0.07,77,1023,Electra Townie Original 21D - 2016
168,4,22,2,270,20%,0.2,108,432,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
169,1,20,2,600,10%,0.1,120,1080,Electra Townie Original 7D EQ - Women's - 2016
169,2,5,1,1321,5%,0.05,66.05,1254.95,Heller Shagamaw Frame - 2016
169,3,10,1,1549,20%,0.2,309.8,1239.2,Surly Straggler - 2016
169,4,11,1,1681,20%,0.2,336.2,1344.8,Surly Straggler 650b - 2016
169,5,14,2,270,5%,0.05,27,513,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
170,1,12,2,550,10%,0.1,110,990,Electra Townie Original 21D - 2016
170,2,24,1,550,5%,0.05,27.5,522.5,Electra Townie Original 21D - 2016
170,3,7,1,4000,20%,0.2,800,3200,Trek Slash 8 27.5 - 2016
170,4,18,2,449,5%,0.05,44.9,853.1,Pure Cycles Western 3-Speed - Women's - 2015/2016
171,1,8,1,1800,5%,0.05,90,1710,Trek Remedy 29 Carbon Frameset - 2016
172,1,23,1,300,7%,0.07,21,279,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
172,2,16,1,600,20%,0.2,120,480,Electra Townie Original 7D EQ - 2016
173,1,14,1,270,5%,0.05,13.5,256.5,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
173,2,16,1,600,20%,0.2,120,480,Electra Townie Original 7D EQ - 2016
173,3,20,2,600,5%,0.05,60,1140,Electra Townie Original 7D EQ - Women's - 2016
174,1,22,2,270,20%,0.2,108,432,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
174,2,19,2,449,10%,0.1,89.8,808.2,Pure Cycles William 3-Speed - 2016
175,1,5,1,1321,10%,0.1,132.1,1188.9,Heller Shagamaw Frame - 2016
175,2,2,2,750,20%,0.2,300,1200,Ritchey Timberwolf Frameset - 2016
175,3,21,2,270,10%,0.1,54,486,Electra Cruiser 1 (24-Inch) - 2016
175,4,19,1,449,7%,0.07,31.43,417.57,Pure Cycles William 3-Speed - 2016
176,1,2,2,750,7%,0.07,105,1395,Ritchey Timberwolf Frameset - 2016
176,2,11,2,1681,20%,0.2,672.4,2689.6,Surly Straggler 650b - 2016
176,3,16,2,600,5%,0.05,60,1140,Electra Townie Original 7D EQ - 2016
177,1,20,2,600,10%,0.1,120,1080,Electra Townie Original 7D EQ - Women's - 2016
178,1,10,2,1549,20%,0.2,619.6,2478.4,Surly Straggler - 2016
178,2,12,1,550,5%,0.05,27.5,522.5,Electra Townie Original 21D - 2016
178,3,3,1,1000,10%,0.1,100,900,Surly Wednesday Frameset - 2016
178,4,18,1,449,7%,0.07,31.43,417.57,Pure Cycles Western 3-Speed - Women's - 2015/2016
179,1,13,2,270,5%,0.05,27,513,Electra Cruiser 1 (24-Inch) - 2016
179,2,26,1,600,10%,0.1,60,540,Electra Townie Original 7D EQ - 2016
179,3,18,1,449,20%,0.2,89.8,359.2,Pure Cycles Western 3-Speed - Women's - 2015/2016
179,4,12,2,550,20%,0.2,220,880,Electra Townie Original 21D - 2016
179,5,20,2,600,10%,0.1,120,1080,Electra Townie Original 7D EQ - Women's - 2016
180,1,16,1,600,7%,0.07,42,558,Electra Townie Original 7D EQ - 2016
181,1,10,1,1549,5%,0.05,77.45,1471.55,Surly Straggler - 2016
181,2,11,1,1681,10%,0.1,168.1,1512.9,Surly Straggler 650b - 2016
181,3,15,2,530,20%,0.2,212,848,Electra Moto 1 - 2016
181,4,24,2,550,5%,0.05,55,1045,Electra Townie Original 21D - 2016
182,1,25,2,500,5%,0.05,50,950,Electra Townie Original 7D - 2015/2016
182,2,24,2,550,7%,0.07,77,1023,Electra Townie Original 21D - 2016
183,1,11,2,1681,20%,0.2,672.4,2689.6,Surly Straggler 650b - 2016
183,2,12,2,550,5%,0.05,55,1045,Electra Townie Original 21D - 2016
183,3,19,1,449,7%,0.07,31.43,417.57,Pure Cycles William 3-Speed - 2016
183,4,17,1,429,7%,0.07,30.03,398.97,Pure Cycles Vine 8-Speed - 2016
184,1,4,1,2900,20%,0.2,580,2320,Trek Fuel EX 8 29 - 2016
184,2,5,1,1321,10%,0.1,132.1,1188.9,Heller Shagamaw Frame - 2016
184,3,14,1,270,10%,0.1,27,243,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
185,1,20,1,600,10%,0.1,60,540,Electra Townie Original 7D EQ - Women's - 2016
185,2,8,1,1800,5%,0.05,90,1710,Trek Remedy 29 Carbon Frameset - 2016
186,1,4,1,2900,10%,0.1,290,2610,Trek Fuel EX 8 29 - 2016
186,2,6,1,470,10%,0.1,47,423,Surly Ice Cream Truck Frameset - 2016
187,1,5,1,1321,5%,0.05,66.05,1254.95,Heller Shagamaw Frame - 2016
188,1,7,2,4000,7%,0.07,560,7440,Trek Slash 8 27.5 - 2016
189,1,16,2,600,20%,0.2,240,960,Electra Townie Original 7D EQ - 2016
190,1,24,1,550,5%,0.05,27.5,522.5,Electra Townie Original 21D - 2016
190,2,15,1,530,20%,0.2,106,424,Electra Moto 1 - 2016
190,3,3,2,1000,20%,0.2,400,1600,Surly Wednesday Frameset - 2016
191,1,25,1,500,5%,0.05,25,475,Electra Townie Original 7D - 2015/2016
191,2,12,2,550,20%,0.2,220,880,Electra Townie Original 21D - 2016
191,3,3,1,1000,7%,0.07,70,930,Surly Wednesday Frameset - 2016
191,4,8,2,1800,5%,0.05,180,3420,Trek Remedy 29 Carbon Frameset - 2016
191,5,23,1,300,5%,0.05,15,285,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
192,1,8,2,1800,10%,0.1,360,3240,Trek Remedy 29 Carbon Frameset - 2016
192,2,25,1,500,7%,0.07,35,465,Electra Townie Original 7D - 2015/2016
192,3,2,1,750,5%,0.05,37.5,712.5,Ritchey Timberwolf Frameset - 2016
192,4,24,2,550,7%,0.07,77,1023,Electra Townie Original 21D - 2016
192,5,10,2,1549,20%,0.2,619.6,2478.4,Surly Straggler - 2016
193,1,12,2,550,10%,0.1,110,990,Electra Townie Original 21D - 2016
194,1,21,2,270,20%,0.2,108,432,Electra Cruiser 1 (24-Inch) - 2016
195,1,18,1,449,20%,0.2,89.8,359.2,Pure Cycles Western 3-Speed - Women's - 2015/2016
195,2,14,1,270,5%,0.05,13.5,256.5,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
195,3,5,2,1321,20%,0.2,528.4,2113.6,Heller Shagamaw Frame - 2016
195,4,4,2,2900,20%,0.2,1160,4640,Trek Fuel EX 8 29 - 2016
195,5,21,2,270,10%,0.1,54,486,Electra Cruiser 1 (24-Inch) - 2016
196,1,6,1,470,5%,0.05,23.5,446.5,Surly Ice Cream Truck Frameset - 2016
196,2,3,2,1000,7%,0.07,140,1860,Surly Wednesday Frameset - 2016
196,3,10,2,1549,7%,0.07,216.86,2881.14,Surly Straggler - 2016
196,4,12,1,550,7%,0.07,38.5,511.5,Electra Townie Original 21D - 2016
196,5,20,1,600,10%,0.1,60,540,Electra Townie Original 7D EQ - Women's - 2016
197,1,4,2,2900,20%,0.2,1160,4640,Trek Fuel EX 8 29 - 2016
197,2,2,2,750,7%,0.07,105,1395,Ritchey Timberwolf Frameset - 2016
198,1,6,2,470,5%,0.05,47,893,Surly Ice Cream Truck Frameset - 2016
198,2,20,2,600,7%,0.07,84,1116,Electra Townie Original 7D EQ - Women's - 2016
198,3,8,2,1800,20%,0.2,720,2880,Trek Remedy 29 Carbon Frameset - 2016
198,4,13,2,270,5%,0.05,27,513,Electra Cruiser 1 (24-Inch) - 2016
198,5,17,1,429,5%,0.05,21.45,407.55,Pure Cycles Vine 8-Speed - 2016
199,1,25,2,500,5%,0.05,50,950,Electra Townie Original 7D - 2015/2016
199,2,18,2,449,7%,0.07,62.86,835.14,Pure Cycles Western 3-Speed - Women's - 2015/2016
199,3,4,1,2900,20%,0.2,580,2320,Trek Fuel EX 8 29 - 2016
200,1,23,2,300,5%,0.05,30,570,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
200,2,22,2,270,7%,0.07,37.8,502.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
201,1,24,1,550,5%,0.05,27.5,522.5,Electra Townie Original 21D - 2016
201,2,7,1,4000,20%,0.2,800,3200,Trek Slash 8 27.5 - 2016
201,3,14,2,270,10%,0.1,54,486,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
201,4,17,1,429,5%,0.05,21.45,407.55,Pure Cycles Vine 8-Speed - 2016
202,1,8,1,1800,7%,0.07,126,1674,Trek Remedy 29 Carbon Frameset - 2016
202,2,17,1,429,5%,0.05,21.45,407.55,Pure Cycles Vine 8-Speed - 2016
202,3,15,2,530,5%,0.05,53,1007,Electra Moto 1 - 2016
202,4,25,2,500,5%,0.05,50,950,Electra Townie Original 7D - 2015/2016
203,1,26,1,600,5%,0.05,30,570,Electra Townie Original 7D EQ - 2016
203,2,3,2,1000,10%,0.1,200,1800,Surly Wednesday Frameset - 2016
203,3,17,2,429,20%,0.2,171.6,686.4,Pure Cycles Vine 8-Speed - 2016
203,4,19,2,449,7%,0.07,62.86,835.14,Pure Cycles William 3-Speed - 2016
204,1,6,2,470,7%,0.07,65.8,874.2,Surly Ice Cream Truck Frameset - 2016
204,2,17,2,429,10%,0.1,85.8,772.2,Pure Cycles Vine 8-Speed - 2016
205,1,22,2,270,5%,0.05,27,513,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
205,2,24,2,550,10%,0.1,110,990,Electra Townie Original 21D - 2016
206,1,25,1,500,5%,0.05,25,475,Electra Townie Original 7D - 2015/2016
206,2,20,1,600,20%,0.2,120,480,Electra Townie Original 7D EQ - Women's - 2016
207,1,12,2,550,20%,0.2,220,880,Electra Townie Original 21D - 2016
207,2,5,1,1321,5%,0.05,66.05,1254.95,Heller Shagamaw Frame - 2016
207,3,11,2,1681,7%,0.07,235.34,3126.66,Surly Straggler 650b - 2016
207,4,7,2,4000,10%,0.1,800,7200,Trek Slash 8 27.5 - 2016
208,1,6,2,470,5%,0.05,47,893,Surly Ice Cream Truck Frameset - 2016
208,2,4,2,2900,7%,0.07,406,5394,Trek Fuel EX 8 29 - 2016
208,3,3,1,1000,5%,0.05,50,950,Surly Wednesday Frameset - 2016
208,4,12,1,550,20%,0.2,110,440,Electra Townie Original 21D - 2016
208,5,10,2,1549,5%,0.05,154.9,2943.1,Surly Straggler - 2016
209,1,13,1,270,10%,0.1,27,243,Electra Cruiser 1 (24-Inch) - 2016
210,1,14,1,270,7%,0.07,18.9,251.1,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
210,2,13,2,270,20%,0.2,108,432,Electra Cruiser 1 (24-Inch) - 2016
211,1,10,1,1549,7%,0.07,108.43,1440.57,Surly Straggler - 2016
211,2,2,2,750,7%,0.07,105,1395,Ritchey Timberwolf Frameset - 2016
212,1,16,2,600,7%,0.07,84,1116,Electra Townie Original 7D EQ - 2016
212,2,12,2,550,20%,0.2,220,880,Electra Townie Original 21D - 2016
212,3,19,1,449,10%,0.1,44.9,404.1,Pure Cycles William 3-Speed - 2016
212,4,7,1,4000,20%,0.2,800,3200,Trek Slash 8 27.5 - 2016
213,1,13,1,270,10%,0.1,27,243,Electra Cruiser 1 (24-Inch) - 2016
214,1,21,1,270,10%,0.1,27,243,Electra Cruiser 1 (24-Inch) - 2016
215,1,19,1,449,7%,0.07,31.43,417.57,Pure Cycles William 3-Speed - 2016
215,2,12,2,550,10%,0.1,110,990,Electra Townie Original 21D - 2016
216,1,22,2,270,10%,0.1,54,486,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
216,2,16,2,600,5%,0.05,60,1140,Electra Townie Original 7D EQ - 2016
217,1,18,1,449,10%,0.1,44.9,404.1,Pure Cycles Western 3-Speed - Women's - 2015/2016
217,2,10,2,1549,10%,0.1,309.8,2788.2,Surly Straggler - 2016
217,3,17,1,429,7%,0.07,30.03,398.97,Pure Cycles Vine 8-Speed - 2016
218,1,2,2,750,10%,0.1,150,1350,Ritchey Timberwolf Frameset - 2016
218,2,13,1,270,7%,0.07,18.9,251.1,Electra Cruiser 1 (24-Inch) - 2016
218,3,12,1,550,5%,0.05,27.5,522.5,Electra Townie Original 21D - 2016
219,1,26,1,600,5%,0.05,30,570,Electra Townie Original 7D EQ - 2016
219,2,5,1,1321,20%,0.2,264.2,1056.8,Heller Shagamaw Frame - 2016
220,1,6,2,470,5%,0.05,47,893,Surly Ice Cream Truck Frameset - 2016
220,2,25,1,500,7%,0.07,35,465,Electra Townie Original 7D - 2015/2016
220,3,22,2,270,10%,0.1,54,486,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
220,4,3,2,1000,20%,0.2,400,1600,Surly Wednesday Frameset - 2016
221,1,11,2,1681,7%,0.07,235.34,3126.66,Surly Straggler 650b - 2016
222,1,10,1,1549,10%,0.1,154.9,1394.1,Surly Straggler - 2016
222,2,2,2,750,10%,0.1,150,1350,Ritchey Timberwolf Frameset - 2016
223,1,7,2,4000,5%,0.05,400,7600,Trek Slash 8 27.5 - 2016
223,2,5,1,1321,20%,0.2,264.2,1056.8,Heller Shagamaw Frame - 2016
223,3,21,2,270,10%,0.1,54,486,Electra Cruiser 1 (24-Inch) - 2016
223,4,20,1,600,5%,0.05,30,570,Electra Townie Original 7D EQ - Women's - 2016
223,5,15,1,530,5%,0.05,26.5,503.5,Electra Moto 1 - 2016
224,1,6,1,470,7%,0.07,32.9,437.1,Surly Ice Cream Truck Frameset - 2016
224,2,11,2,1681,10%,0.1,336.2,3025.8,Surly Straggler 650b - 2016
224,3,10,2,1549,20%,0.2,619.6,2478.4,Surly Straggler - 2016
224,4,25,1,500,5%,0.05,25,475,Electra Townie Original 7D - 2015/2016
225,1,21,1,270,10%,0.1,27,243,Electra Cruiser 1 (24-Inch) - 2016
225,2,9,1,3000,10%,0.1,300,2700,Trek Conduit+ - 2016
226,1,2,1,750,5%,0.05,37.5,712.5,Ritchey Timberwolf Frameset - 2016
227,1,3,2,1000,5%,0.05,100,1900,Surly Wednesday Frameset - 2016
227,2,15,2,530,10%,0.1,106,954,Electra Moto 1 - 2016
228,1,25,1,500,20%,0.2,100,400,Electra Townie Original 7D - 2015/2016
228,2,2,2,750,7%,0.07,105,1395,Ritchey Timberwolf Frameset - 2016
228,3,23,2,300,10%,0.1,60,540,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
228,4,4,1,2900,20%,0.2,580,2320,Trek Fuel EX 8 29 - 2016
228,5,22,1,270,5%,0.05,13.5,256.5,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
229,1,25,2,500,20%,0.2,200,800,Electra Townie Original 7D - 2015/2016
229,2,5,2,1321,10%,0.1,264.2,2377.8,Heller Shagamaw Frame - 2016
